#   Var_X        DENSLO     DENSAV     DENSHI    DENSTOT   Radius     Rref   Grav LOGSCALE profwgt
   40.000      6.018E-01  6.680E-01  7.415E-01  6.227E-01  2615.50  2575.50 1.312     0     .000
   50.000      3.138E-01  3.546E-01  4.007E-01  3.314E-01  2625.50  2575.50 1.302     0     .000
   60.000      1.571E-01  1.807E-01  2.078E-01  1.853E-01  2635.50  2575.50 1.293     0     .000
   70.000      7.120E-02  8.149E-02  9.326E-02  8.345E-02  2645.50  2575.50 1.283     0     .000
   80.000      4.136E-02  4.710E-02  5.364E-02  4.877E-02  2655.50  2575.50 1.273     0     .000
   90.000      2.744E-02  3.109E-02  3.524E-02  2.855E-02  2665.50  2575.50 1.264     0     .000
   100.00      1.929E-02  2.175E-02  2.453E-02  2.150E-02  2675.50  2575.50 1.254     0     .000
   110.00      1.399E-02  1.570E-02  1.762E-02  1.252E-02  2685.50  2575.50 1.245     0     .000
   120.00      1.037E-02  1.158E-02  1.293E-02  9.246E-03  2695.50  2575.50 1.236     0     .000
   130.00      7.684E-03  8.538E-03  9.486E-03  7.299E-03  2705.50  2575.50 1.227     0     .000
   140.00      5.864E-03  6.483E-03  7.167E-03  5.715E-03  2715.50  2575.50 1.217     0     .000
   150.00      4.474E-03  4.921E-03  5.413E-03  4.783E-03  2725.50  2575.50 1.209     0     .000
   160.00      3.449E-03  3.794E-03  4.173E-03  3.535E-03  2735.50  2575.50 1.200     0     .000
   170.00      2.672E-03  2.939E-03  3.233E-03  2.773E-03  2745.50  2575.50 1.191     0     .000
   180.00      2.080E-03  2.288E-03  2.517E-03  2.418E-03  2755.50  2575.50 1.182     0     .000
   190.00      1.627E-03  1.790E-03  1.969E-03  1.857E-03  2765.50  2575.50 1.174     0     .000
   200.00      1.278E-03  1.406E-03  1.547E-03  1.512E-03  2775.50  2575.50 1.165     0     .000
   210.00      1.009E-03  1.110E-03  1.221E-03  1.215E-03  2785.50  2575.50 1.157     0     .000
   220.00      7.995E-04  8.794E-04  9.674E-04  8.947E-04  2795.50  2575.50 1.149     0     .000
   230.00      6.360E-04  6.997E-04  7.696E-04  7.103E-04  2805.50  2575.50 1.141     0     .000
   240.00      5.079E-04  5.587E-04  6.146E-04  5.335E-04  2815.50  2575.50 1.133     0     .000
   250.00      4.071E-04  4.478E-04  4.926E-04  4.271E-04  2825.50  2575.50 1.125     0     .000
   260.00      3.274E-04  3.601E-04  3.961E-04  3.556E-04  2835.50  2575.50 1.117     0     .000
   270.00      2.641E-04  2.905E-04  3.196E-04  2.923E-04  2845.50  2575.50 1.109     0     .000
   280.00      2.137E-04  2.351E-04  2.586E-04  2.413E-04  2855.50  2575.50 1.101     0     .000
   290.00      1.734E-04  1.907E-04  2.098E-04  2.006E-04  2865.50  2575.50 1.093     0     .000
   300.00      1.410E-04  1.551E-04  1.707E-04  1.668E-04  2875.50  2575.50 1.086     0     .000
   310.00      1.150E-04  1.265E-04  1.392E-04  1.342E-04  2885.50  2575.50 1.078     0     .000
   320.00      9.399E-05  1.034E-04  1.137E-04  1.063E-04  2895.50  2575.50 1.071     0     .000
   330.00      7.696E-05  8.466E-05  9.313E-05  8.362E-05  2905.50  2575.50 1.063     0     .000
   340.00      6.314E-05  6.945E-05  7.640E-05  6.413E-05  2915.50  2575.50 1.056     0     .000
   350.00      5.188E-05  5.707E-05  6.278E-05  5.334E-05  2925.50  2575.50 1.049     0     .000
   360.00      4.268E-05  4.695E-05  5.164E-05  4.360E-05  2935.50  2575.50 1.042     0     .000
   370.00      3.514E-05  3.866E-05  4.252E-05  3.507E-05  2945.50  2575.50 1.035     0     .000
   380.00      2.896E-05  3.186E-05  3.504E-05  2.858E-05  2955.50  2575.50 1.028     0     .000
   390.00      2.388E-05  2.627E-05  2.889E-05  2.270E-05  2965.50  2575.50 1.021     0     .000
   400.00      1.969E-05  2.165E-05  2.382E-05  1.789E-05  2975.50  2575.50 1.014     0     .000
   410.00      1.622E-05  1.785E-05  1.963E-05  1.527E-05  2985.50  2575.50 1.007     0     .000
   420.00      1.336E-05  1.470E-05  1.617E-05  1.354E-05  2995.50  2575.50 1.001     0     .000
   430.00      1.100E-05  1.210E-05  1.331E-05  1.042E-05  3005.50  2575.50  .994     0     .000
   440.00      9.038E-06  9.942E-06  1.094E-05  8.545E-06  3015.50  2575.50  .987     0     .000
   450.00      7.416E-06  8.158E-06  8.974E-06  7.646E-06  3025.50  2575.50  .981     0     .000
   460.00      6.075E-06  6.682E-06  7.350E-06  5.668E-06  3035.50  2575.50  .974     0     .000
   470.00      4.965E-06  5.462E-06  6.008E-06  4.622E-06  3045.50  2575.50  .968     0     .000
   480.00      4.049E-06  4.454E-06  4.899E-06  3.986E-06  3055.50  2575.50  .962     0     .000
   490.00      3.293E-06  3.622E-06  3.985E-06  3.531E-06  3065.50  2575.50  .955     0     .000
   500.00      2.671E-06  2.938E-06  3.232E-06  2.948E-06  3075.50  2575.50  .949     0     .000
   510.00      2.160E-06  2.376E-06  2.613E-06  2.427E-06  3085.50  2575.50  .943     0     .000
   520.00      1.741E-06  1.915E-06  2.107E-06  2.012E-06  3095.50  2575.50  .937     0     .000
   530.00      1.399E-06  1.539E-06  1.693E-06  1.651E-06  3105.50  2575.50  .931     0     .000
   540.00      1.121E-06  1.233E-06  1.356E-06  1.375E-06  3115.50  2575.50  .925     0     .000
   550.00      8.955E-07  9.851E-07  1.084E-06  1.104E-06  3125.50  2575.50  .919     0     .000
   560.00      7.136E-07  7.849E-07  8.634E-07  8.856E-07  3135.50  2575.50  .913     0     .000
   570.00      5.674E-07  6.241E-07  6.866E-07  7.083E-07  3145.50  2575.50  .907     0     .000
   580.00      4.509E-07  4.960E-07  5.456E-07  5.635E-07  3155.50  2575.50  .902     0     .000
   590.00      3.585E-07  3.943E-07  4.337E-07  4.585E-07  3165.50  2575.50  .896     0     .000
   600.00      2.852E-07  3.137E-07  3.451E-07  3.725E-07  3175.50  2575.50  .890     0     .000
   610.00      2.272E-07  2.499E-07  2.749E-07  2.988E-07  3185.50  2575.50  .885     0     .000
   620.00      1.813E-07  1.995E-07  2.194E-07  2.263E-07  3195.50  2575.50  .879     0     .000
   630.00      1.451E-07  1.596E-07  1.755E-07  1.808E-07  3205.50  2575.50  .874     0     .000
   640.00      1.164E-07  1.280E-07  1.408E-07  1.474E-07  3215.50  2575.50  .868     0     .000
   650.00      9.363E-08  1.030E-07  1.133E-07  1.057E-07  3225.50  2575.50  .863     0     .000
   660.00      7.556E-08  8.312E-08  9.143E-08  9.123E-08  3235.50  2575.50  .858     0     .000
   670.00      6.119E-08  6.731E-08  7.404E-08  7.598E-08  3245.50  2575.50  .852     0     .000
   680.00      4.971E-08  5.468E-08  6.015E-08  6.139E-08  3255.50  2575.50  .847     0     .000
   690.00      4.053E-08  4.459E-08  4.905E-08  4.837E-08  3265.50  2575.50  .842     0     .000
   700.00      3.317E-08  3.648E-08  4.013E-08  3.725E-08  3275.50  2575.50  .837     0     .000
   710.00      2.723E-08  2.995E-08  3.295E-08  3.179E-08  3285.50  2575.50  .832     0     .000
   720.00      2.244E-08  2.468E-08  2.715E-08  2.617E-08  3295.50  2575.50  .827     0     .000
   730.00      1.855E-08  2.040E-08  2.244E-08  2.152E-08  3305.50  2575.50  .822     0     .000
   740.00      1.539E-08  1.693E-08  1.862E-08  1.786E-08  3315.50  2575.50  .817     0     .000
   750.00      1.281E-08  1.409E-08  1.549E-08  1.474E-08  3325.50  2575.50  .812     0     .000
   760.00      1.069E-08  1.176E-08  1.294E-08  1.222E-08  3335.50  2575.50  .807     0     .000
   770.00      8.955E-09  9.851E-09  1.084E-08  1.048E-08  3345.50  2575.50  .802     0     .000
   780.00      7.523E-09  8.275E-09  9.102E-09  8.805E-09  3355.50  2575.50  .797     0     .000
   790.00      6.338E-09  6.972E-09  7.669E-09  7.010E-09  3365.50  2575.50  .793     0     .000
   800.00      5.354E-09  5.890E-09  6.479E-09  5.865E-09  3375.50  2575.50  .788     0     .000
   810.00      4.536E-09  4.990E-09  5.489E-09  5.391E-09  3385.50  2575.50  .783     0     .000
   820.00      3.853E-09  4.238E-09  4.662E-09  4.219E-09  3395.50  2575.50  .779     0     .000
   830.00      3.280E-09  3.608E-09  3.969E-09  3.681E-09  3405.50  2575.50  .774     0     .000
   840.00      2.800E-09  3.080E-09  3.388E-09  3.154E-09  3415.50  2575.50  .770     0     .000
   850.00      2.395E-09  2.635E-09  2.898E-09  2.700E-09  3425.50  2575.50  .765     0     .000
   860.00      2.054E-09  2.259E-09  2.485E-09  2.339E-09  3435.50  2575.50  .761     0     .000
   870.00      1.764E-09  1.941E-09  2.135E-09  2.030E-09  3445.50  2575.50  .756     0     .000
   880.00      1.519E-09  1.671E-09  1.838E-09  1.729E-09  3455.50  2575.50  .752     0     .000
   890.00      1.310E-09  1.441E-09  1.585E-09  1.471E-09  3465.50  2575.50  .748     0     .000
   900.00      1.132E-09  1.245E-09  1.370E-09  1.278E-09  3475.50  2575.50  .743     0     .000
   910.00      9.799E-10  1.078E-09  1.186E-09  1.022E-09  3485.50  2575.50  .739     0     .000
   920.00      8.496E-10  9.346E-10  1.028E-09  8.690E-10  3495.50  2575.50  .735     0     .000
   930.00      7.377E-10  8.115E-10  8.926E-10  8.140E-10  3505.50  2575.50  .731     0     .000
   940.00      6.412E-10  7.053E-10  7.758E-10  7.270E-10  3515.50  2575.50  .726     0     .000
   950.00      5.577E-10  6.135E-10  6.748E-10  6.137E-10  3525.50  2575.50  .722     0     .000
   960.00      4.855E-10  5.341E-10  5.875E-10  5.136E-10  3535.50  2575.50  .718     0     .000
   970.00      4.230E-10  4.653E-10  5.119E-10  4.713E-10  3545.50  2575.50  .714     0     .000
   980.00      3.689E-10  4.058E-10  4.464E-10  3.979E-10  3555.50  2575.50  .710     0     .000
   990.00      3.219E-10  3.541E-10  3.895E-10  3.700E-10  3565.50  2575.50  .706     0     .000
   1000.0      2.812E-10  3.093E-10  3.402E-10  3.103E-10  3575.50  2575.50  .702     0     .000
   1010.0      2.458E-10  2.704E-10  2.974E-10  2.831E-10  3585.50  2575.50  .698     0     .000
   1020.0      2.150E-10  2.365E-10  2.602E-10  2.692E-10  3595.50  2575.50  .694     0     .000
   1030.0      1.882E-10  2.071E-10  2.278E-10  2.380E-10  3605.50  2575.50  .691     0     .000
   1040.0      1.649E-10  1.814E-10  1.996E-10  2.051E-10  3615.50  2575.50  .687     0     .000
   1050.0      1.446E-10  1.591E-10  1.750E-10  1.804E-10  3625.50  2575.50  .683     0     .000
   1060.0      1.269E-10  1.396E-10  1.536E-10  1.603E-10  3635.50  2575.50  .679     0     .000
   1070.0      1.115E-10  1.226E-10  1.349E-10  1.395E-10  3645.50  2575.50  .675     0     .000
   1080.0      9.797E-11  1.078E-10  1.185E-10  1.230E-10  3655.50  2575.50  .672     0     .000
   1090.0      8.617E-11  9.479E-11  1.043E-10  1.046E-10  3665.50  2575.50  .668     0     .000
   1100.0      7.585E-11  8.344E-11  9.178E-11  9.073E-11  3675.50  2575.50  .665     0     .000
   1110.0      6.682E-11  7.350E-11  8.085E-11  8.297E-11  3685.50  2575.50  .661     0     .000
   1120.0      5.891E-11  6.480E-11  7.128E-11  6.883E-11  3695.50  2575.50  .657     0     .000
   1130.0      5.197E-11  5.717E-11  6.289E-11  6.177E-11  3705.50  2575.50  .654     0     .000
   1140.0      4.589E-11  5.048E-11  5.552E-11  5.315E-11  3715.50  2575.50  .650     0     .000
   1150.0      4.055E-11  4.460E-11  4.906E-11  4.805E-11  3725.50  2575.50  .647     0     .000
   1160.0      3.585E-11  3.944E-11  4.338E-11  4.208E-11  3735.50  2575.50  .643     0     .000
   1170.0      3.173E-11  3.490E-11  3.839E-11  3.703E-11  3745.50  2575.50  .640     0     .000
   1180.0      2.809E-11  3.090E-11  3.399E-11  3.446E-11  3755.50  2575.50  .637     0     .000
   1190.0      2.490E-11  2.739E-11  3.013E-11  2.962E-11  3765.50  2575.50  .633     0     .000
   1200.0      2.208E-11  2.429E-11  2.672E-11  2.516E-11  3775.50  2575.50  .630     0     .000
   1210.0      1.960E-11  2.156E-11  2.371E-11  2.393E-11  3785.50  2575.50  .626     0     .000
   1220.0      1.740E-11  1.914E-11  2.106E-11  2.191E-11  3795.50  2575.50  .623     0     .000
   1230.0      1.547E-11  1.702E-11  1.872E-11  1.977E-11  3805.50  2575.50  .620     0     .000
   1240.0      1.376E-11  1.513E-11  1.665E-11  1.607E-11  3815.50  2575.50  .617     0     .000
   1250.0      1.225E-11  1.347E-11  1.482E-11  1.466E-11  3825.50  2575.50  .613     0     .000
   1260.0      1.091E-11  1.200E-11  1.320E-11  1.289E-11  3835.50  2575.50  .610     0     .000
   1270.0      9.723E-12  1.070E-11  1.176E-11  1.092E-11  3845.50  2575.50  .607     0     .000
   1280.0      8.673E-12  9.540E-12  1.049E-11  9.466E-12  3855.50  2575.50  .604     0     .000
   1290.0      7.742E-12  8.516E-12  9.368E-12  8.811E-12  3865.50  2575.50  .601     0     .000
   1300.0      6.916E-12  7.607E-12  8.368E-12  8.138E-12  3875.50  2575.50  .598     0     .000
   1310.0      6.182E-12  6.800E-12  7.480E-12  6.848E-12  3885.50  2575.50  .595     0     .000
   1320.0      5.529E-12  6.081E-12  6.690E-12  6.160E-12  3895.50  2575.50  .592     0     .000
   1330.0      4.948E-12  5.443E-12  5.987E-12  5.546E-12  3905.50  2575.50  .589     0     .000
   1340.0      4.432E-12  4.875E-12  5.363E-12  5.130E-12  3915.50  2575.50  .586     0     .000
   1350.0      3.973E-12  4.370E-12  4.807E-12  4.498E-12  3925.50  2575.50  .583     0     .000
   1360.0      3.564E-12  3.920E-12  4.312E-12  4.337E-12  3935.50  2575.50  .580     0     .000
   1370.0      3.200E-12  3.520E-12  3.872E-12  3.863E-12  3945.50  2575.50  .577     0     .000
   1380.0      2.875E-12  3.162E-12  3.479E-12  3.350E-12  3955.50  2575.50  .574     0     .000
   1390.0      2.585E-12  2.844E-12  3.128E-12  3.001E-12  3965.50  2575.50  .571     0     .000
   1400.0      2.326E-12  2.559E-12  2.815E-12  2.573E-12  3975.50  2575.50  .568     0     .000
   1410.0      2.095E-12  2.305E-12  2.535E-12  2.240E-12  3985.50  2575.50  .565     0     .000
   1420.0      1.888E-12  2.077E-12  2.285E-12  1.995E-12  3995.50  2575.50  .562     0     .000
   1430.0      1.703E-12  1.874E-12  2.061E-12  1.812E-12  4005.50  2575.50  .560     0     .000
   1440.0      1.538E-12  1.691E-12  1.860E-12  1.645E-12  4015.50  2575.50  .557     0     .000
   1450.0      1.389E-12  1.528E-12  1.681E-12  1.513E-12  4025.50  2575.50  .554     0     .000
   1460.0      1.256E-12  1.381E-12  1.520E-12  1.367E-12  4035.50  2575.50  .551     0     .000
   1470.0      1.136E-12  1.250E-12  1.375E-12  1.247E-12  4045.50  2575.50  .549     0     .000
   1480.0      1.029E-12  1.132E-12  1.245E-12  1.115E-12  4055.50  2575.50  .546     0     .000
   1490.0      9.326E-13  1.026E-12  1.128E-12  1.019E-12  4065.50  2575.50  .543     0     .000
   1500.0      8.459E-13  9.305E-13  1.024E-12  8.839E-13  4075.50  2575.50  .540     0     .000
   1510.0      7.678E-13  8.446E-13  9.291E-13  8.147E-13  4085.50  2575.50  .538     0     .000
   1520.0      6.975E-13  7.673E-13  8.440E-13  7.469E-13  4095.50  2575.50  .535     0     .000
   1530.0      6.341E-13  6.976E-13  7.673E-13  6.793E-13  4105.50  2575.50  .533     0     .000
   1540.0      5.770E-13  6.347E-13  6.981E-13  6.252E-13  4115.50  2575.50  .530     0     .000
   1550.0      5.254E-13  5.779E-13  6.357E-13  5.539E-13  4125.50  2575.50  .527     0     .000
   1560.0      4.788E-13  5.267E-13  5.793E-13  5.063E-13  4135.50  2575.50  .525     0     .000
   1570.0      4.367E-13  4.803E-13  5.284E-13  4.703E-13  4145.50  2575.50  .522     0     .000
   1580.0      3.986E-13  4.384E-13  4.823E-13  4.320E-13  4155.50  2575.50  .520     0     .000
   1590.0      3.641E-13  4.005E-13  4.405E-13  3.930E-13  4165.50  2575.50  .517     0     .000
   1600.0      3.328E-13  3.661E-13  4.027E-13  3.640E-13  4175.50  2575.50  .515     0     .000
   1610.0      3.045E-13  3.350E-13  3.685E-13  3.415E-13  4185.50  2575.50  .512     0     .000
   1620.0      2.788E-13  3.067E-13  3.374E-13  3.047E-13  4195.50  2575.50  .510     0     .000
   1630.0      2.555E-13  2.811E-13  3.092E-13  2.787E-13  4205.50  2575.50  .508     0     .000
   1640.0      2.343E-13  2.578E-13  2.835E-13  2.431E-13  4215.50  2575.50  .505     0     .000
   1650.0      2.151E-13  2.366E-13  2.602E-13  2.272E-13  4225.50  2575.50  .503     0     .000
   1660.0      1.975E-13  2.173E-13  2.390E-13  2.132E-13  4235.50  2575.50  .500     0     .000
   1670.0      1.816E-13  1.997E-13  2.197E-13  1.942E-13  4245.50  2575.50  .498     0     .000
   1680.0      1.670E-13  1.837E-13  2.021E-13  1.696E-13  4255.50  2575.50  .496     0     .000
   1690.0      1.538E-13  1.692E-13  1.861E-13  1.553E-13  4265.50  2575.50  .493     0     .000
   1700.0      1.417E-13  1.559E-13  1.715E-13  1.388E-13  4275.50  2575.50  .491     0     .000
   1710.0      1.307E-13  1.437E-13  1.581E-13  1.334E-13  4285.50  2575.50  .489     0     .000
   1720.0      1.206E-13  1.326E-13  1.459E-13  1.264E-13  4295.50  2575.50  .487     0     .000
   1730.0      1.113E-13  1.225E-13  1.347E-13  1.136E-13  4305.50  2575.50  .484     0     .000
   1740.0      1.029E-13  1.132E-13  1.245E-13  1.030E-13  4315.50  2575.50  .482     0     .000
   1750.0      9.516E-14  1.047E-13  1.151E-13  9.546E-14  4325.50  2575.50  .480     0     .000
   1760.0      8.808E-14  9.689E-14  1.066E-13  8.801E-14  4335.50  2575.50  .478     0     .000
   1770.0      8.158E-14  8.974E-14  9.872E-14  8.049E-14  4345.50  2575.50  .475     0     .000
   1780.0      7.562E-14  8.318E-14  9.150E-14  7.547E-14  4355.50  2575.50  .473     0     .000
   1790.0      7.015E-14  7.716E-14  8.488E-14  7.029E-14  4365.50  2575.50  .471     0     .000
   1800.0      6.512E-14  7.163E-14  7.879E-14  6.616E-14  4375.50  2575.50  .469     0     .000
   1810.0      6.049E-14  6.654E-14  7.319E-14  6.197E-14  4385.50  2575.50  .467     0     .000
   1820.0      5.623E-14  6.185E-14  6.804E-14  5.750E-14  4395.50  2575.50  .465     0     .000
   1830.0      5.231E-14  5.754E-14  6.329E-14  5.476E-14  4405.50  2575.50  .463     0     .000
   1840.0      4.870E-14  5.356E-14  5.892E-14  5.123E-14  4415.50  2575.50  .460     0     .000
   1850.0      4.536E-14  4.990E-14  5.489E-14  4.796E-14  4425.50  2575.50  .458     0     .000
   1860.0      4.229E-14  4.652E-14  5.117E-14  4.499E-14  4435.50  2575.50  .456     0     .000
   1870.0      3.945E-14  4.339E-14  4.773E-14  4.164E-14  4445.50  2575.50  .454     0     .000
   1880.0      3.682E-14  4.050E-14  4.455E-14  3.962E-14  4455.50  2575.50  .452     0     .000
   1890.0      3.439E-14  3.783E-14  4.162E-14  3.634E-14  4465.50  2575.50  .450     0     .000
   1900.0      3.215E-14  3.536E-14  3.890E-14  3.246E-14  4475.50  2575.50  .448     0     .000
   1910.0      3.007E-14  3.308E-14  3.638E-14  3.031E-14  4485.50  2575.50  .446     0     .000
   1920.0      2.814E-14  3.095E-14  3.405E-14  2.783E-14  4495.50  2575.50  .444     0     .000
   1930.0      2.635E-14  2.899E-14  3.189E-14  2.636E-14  4505.50  2575.50  .442     0     .000
   1940.0      2.470E-14  2.717E-14  2.988E-14  2.398E-14  4515.50  2575.50  .440     0     .000
